,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
8945,NEDER-BETUWE,V,20 t/m 24 jaar,"82,07719483183521","701,99"
8946,NEDERWEERT,V,20 t/m 24 jaar,"132,25745410151663","425,94"
8947,NEERIJNEN,V,20 t/m 24 jaar,"95,45279007354222","286,91"
8948,NIEUWEGEIN,V,20 t/m 24 jaar,"111,99149951532324","1743,43"
8949,NIEUWKOOP,V,20 t/m 24 jaar,"87,28575108809133","737,53"
8950,NIJKERK,V,20 t/m 24 jaar,"142,65462946612513","1019,34"
8951,NIJMEGEN,V,20 t/m 24 jaar,"90,0557215775018","9925,06"
8952,NISSEWAARD,V,20 t/m 24 jaar,"117,17852417177711","2441,07"
8953,NOORD-BEVELAND,V,20 t/m 24 jaar,"90,33831384437707","138,54"
8954,NOORDENVELD,V,20 t/m 24 jaar,"87,83870189631499","538,94"
8955,NOORDOOSTPOLDER,V,20 t/m 24 jaar,"107,45853542034097","1088,64"
8956,NOORDWIJK,V,20 t/m 24 jaar,"104,70426211341334","685,81"
8957,NOORDWIJKERHOUT,V,20 t/m 24 jaar,"115,15409712931014","426,03"
8958,NUENEN CA,V,20 t/m 24 jaar,"94,25175020443983","501,37"
8959,NUNSPEET,V,20 t/m 24 jaar,"83,02933746549299","767,96"
8960,NUTH,V,20 t/m 24 jaar,"109,80770731961177","384,31"
8961,OEGSTGEEST,V,20 t/m 24 jaar,"82,34166600111813","500,84"
8962,OIRSCHOT,V,20 t/m 24 jaar,"97,18349000638862","438,28"
8963,OISTERWIJK,V,20 t/m 24 jaar,"106,62768454779051","630,46"
8964,OLDAMBT,V,20 t/m 24 jaar,"148,1234285452819","874,19"
8965,OLDEBROEK,V,20 t/m 24 jaar,"96,86750087531017","656,91"
8966,OLDENZAAL,V,20 t/m 24 jaar,"83,8887734718338","750,9"
8967,OLST-WIJHE,V,20 t/m 24 jaar,"107,3708064516129","434,0"
8968,OMMEN,V,20 t/m 24 jaar,"70,18054315650988","425,66"
8969,ONDERBANKEN,V,20 t/m 24 jaar,"108,360975882715","178,71"
8970,OOST GELRE,V,20 t/m 24 jaar,"83,11180466890497","634,41"
8971,OOSTERHOUT,V,20 t/m 24 jaar,"88,05781731098187","1344,58"
8972,OOSTSTELLINGWERF,V,20 t/m 24 jaar,"111,99166453155692","585,45"
8973,OOSTZAAN,V,20 t/m 24 jaar,"69,93327835051547","242,5"
8974,OPMEER,V,20 t/m 24 jaar,"62,11356289992744","303,18"
8975,OPSTERLAND,V,20 t/m 24 jaar,"259,16456978028725","651,76"
8976,OSS,V,20 t/m 24 jaar,"87,71918207475561","2384,57"
8977,OUD-BEIJERLAND,V,20 t/m 24 jaar,"109,59426506739699","606,11"
8978,OUDE IJSSELSTREEK,V,20 t/m 24 jaar,"86,47451832370933","874,55"
8979,OUDER-AMSTEL,V,20 t/m 24 jaar,"68,15802615152113","304,38"
8980,OUDEWATER,V,20 t/m 24 jaar,"154,97820573783486","252,36"
8981,OVERBETUWE,V,20 t/m 24 jaar,"116,90665598351742","1048,38"
8982,PAPENDRECHT,V,20 t/m 24 jaar,"117,13773226298547","799,74"
8983,PEEL EN MAAS,V,20 t/m 24 jaar,"107,50943144170141","1122,84"
8984,PEKELA,V,20 t/m 24 jaar,"174,32841209464252","310,22"
8985,PIJNACKER-NOOTDORP,V,20 t/m 24 jaar,"85,5417773662302","1155,53"
8986,PURMEREND,V,20 t/m 24 jaar,"117,30752373351442","2267,89"
8987,PUTTEN,V,20 t/m 24 jaar,"137,00176452607886","719,74"
8988,RAALTE,V,20 t/m 24 jaar,"87,94265190893469","936,91"
8989,REIMERSWAAL,V,20 t/m 24 jaar,"110,46394346509281","643,85"
8990,RENKUM,V,20 t/m 24 jaar,"80,97804492146084","613,07"
8991,RENSWOUDE,V,20 t/m 24 jaar,"70,34363332045835","155,34"
8992,REUSEL-DE MIERDEN,V,20 t/m 24 jaar,"188,1259393264681","359,3"
8993,RHEDEN,V,20 t/m 24 jaar,"125,66253463756622","1021,29"
8994,RHENEN,V,20 t/m 24 jaar,"80,95894692817362","454,29"
8995,RIDDERKERK,V,20 t/m 24 jaar,"99,8238181138576","1230,66"
8996,RIJSSEN-HOLTEN,V,20 t/m 24 jaar,"122,14514515400757","1129,49"
8997,RIJSWIJK,V,20 t/m 24 jaar,"93,65007363530589","1229,03"
8998,ROERDALEN,V,20 t/m 24 jaar,"110,41956215651543","440,34"
8999,ROERMOND,V,20 t/m 24 jaar,"107,3051710034157","1601,43"
9000,ROOSENDAAL,V,20 t/m 24 jaar,"144,16019499075475","2082,15"
9001,ROTTERDAM,V,20 t/m 24 jaar,"107,63878688120555","22721,6"
9002,ROZENDAAL,V,20 t/m 24 jaar,"909,4092857142857","14,0"
9003,RUCPHEN,V,20 t/m 24 jaar,"168,6337235557717","575,74"
9004,S GRAVENHAGE,V,20 t/m 24 jaar,"120,11937841348336","15975,25"
9005,S HERTOGENBOSCH,V,20 t/m 24 jaar,"102,41752573972629","4620,29"
9006,SCHAGEN,V,20 t/m 24 jaar,"102,16246920208228","1043,09"
9007,SCHERPENZEEL,V,20 t/m 24 jaar,"83,77105052125101","299,28"
9008,SCHIEDAM,V,20 t/m 24 jaar,"106,39750064830022","2429,43"
9009,SCHIERMONNIKOOG,V,20 t/m 24 jaar,"70,04083333333334","12,0"
9010,SCHINNEN,V,20 t/m 24 jaar,"107,53374838660693","263,42"
9011,SCHOUWEN-DUIVELAND,V,20 t/m 24 jaar,"134,06294419002842","735,89"
9012,SIMPELVELD,V,20 t/m 24 jaar,"109,85536834866329","232,66"
9013,SINT ANTHONIS,V,20 t/m 24 jaar,"80,44527423668762","287,89"
9014,SINT-MICHIELSGESTEL,V,20 t/m 24 jaar,"110,8768157220165","631,98"
9015,SITTARD-GELEEN,V,20 t/m 24 jaar,"98,8032870234498","2419,21"
9016,SLIEDRECHT,V,20 t/m 24 jaar,"102,88426848162904","722,88"
9017,SLUIS,V,20 t/m 24 jaar,"71,83235797244981","444,28"
9018,SMALLINGERLAND,V,20 t/m 24 jaar,"106,20946273253755","1383,11"
9019,SOEST,V,20 t/m 24 jaar,"120,67270474724532","1065,46"
9020,SOMEREN,V,20 t/m 24 jaar,"84,56087178925061","547,38"
9021,SON EN BREUGEL,V,20 t/m 24 jaar,"84,41785458061699","320,59"
9022,STADSKANAAL,V,20 t/m 24 jaar,"105,71625160096768","702,7"
9023,STAPHORST,V,20 t/m 24 jaar,"94,48723723723724","506,16"
9024,STEDE BROEC,V,20 t/m 24 jaar,"84,63714947977483","573,79"
9025,STEENBERGEN,V,20 t/m 24 jaar,"103,28986794885195","574,02"
9026,STEENWIJKERLAND,V,20 t/m 24 jaar,"96,54322750114207","1050,72"
9027,STEIN,V,20 t/m 24 jaar,"95,38989295402891","545,56"
9028,STICHTSE VECHT,V,20 t/m 24 jaar,"97,45064850261835","1562,06"
9029,STRIJEN,V,20 t/m 24 jaar,"178,36369796708618","206,6"
9030,SUDWEST-FRYSLAN,V,20 t/m 24 jaar,"103,9811954756324","2056,42"
9031,TEN BOER,V,20 t/m 24 jaar,"78,78295037796572","133,61"
9032,TERNEUZEN,V,20 t/m 24 jaar,"109,53465917403165","1162,03"
9033,TERSCHELLING,V,20 t/m 24 jaar,"116,6112087912088","91,0"
9034,TEXEL,V,20 t/m 24 jaar,"85,36467445009697","273,23"
9035,TEYLINGEN,V,20 t/m 24 jaar,"95,69365604504034","861,45"
9036,THOLEN,V,20 t/m 24 jaar,"111,18090381073807","705,9"
9037,TIEL,V,20 t/m 24 jaar,"99,15692307692308","1199,25"
9038,TILBURG,V,20 t/m 24 jaar,"110,46446424517595","8810,0"
9039,TUBBERGEN,V,20 t/m 24 jaar,"130,84003135005335","599,68"
9040,TWENTERAND,V,20 t/m 24 jaar,"98,3270310491781","886,98"
9041,TYNAARLO,V,20 t/m 24 jaar,"147,19867950814708","495,27"
9042,TYTSJERKSTERADIEL,V,20 t/m 24 jaar,"82,51889100707005","666,19"
9043,UDEN,V,20 t/m 24 jaar,"96,61681367959395","1014,65"
9044,UITGEEST,V,20 t/m 24 jaar,"328,2542673464864","405,99"
9045,UITHOORN,V,20 t/m 24 jaar,"97,45089103309552","636,34"
9046,URK,V,20 t/m 24 jaar,"93,14012978806143","822,88"
9047,UTRECHT,V,20 t/m 24 jaar,"92,45208400038076","18489,44"
9048,UTRECHTSE HEUVELRUG,V,20 t/m 24 jaar,"169,3278078211389","991,16"
9049,VAALS,V,20 t/m 24 jaar,"87,0991506884571","155,42"
9050,VALKENBURG AAN DE GEUL,V,20 t/m 24 jaar,"96,70574301060459","363,05"
9051,VALKENSWAARD,V,20 t/m 24 jaar,"140,23079393815516","684,94"
9052,VEENDAM,V,20 t/m 24 jaar,"123,70843656278525","613,52"
9053,VEENENDAAL,V,20 t/m 24 jaar,"112,15690383161079","1904,16"
9054,VEERE,V,20 t/m 24 jaar,"63,47943625343429","476,81"
9055,VELDHOVEN,V,20 t/m 24 jaar,"181,2149962523249","1080,67"
9056,VELSEN,V,20 t/m 24 jaar,"100,89455051003087","1855,77"
9057,VENLO,V,20 t/m 24 jaar,"170,73952999566586","2607,21"
9058,VENRAY,V,20 t/m 24 jaar,"110,526175636853","1047,73"
9059,VIANEN,V,20 t/m 24 jaar,"115,32489468567725","493,76"
9060,VLAARDINGEN,V,20 t/m 24 jaar,"118,72577367273729","2032,19"
9061,VLIELAND,V,20 t/m 24 jaar,"122,61526901112111","33,27"
9062,VLISSINGEN,V,20 t/m 24 jaar,"142,5912339011217","1203,5"
9063,VOERENDAAL,V,20 t/m 24 jaar,"77,43257376235735","261,99"
9064,VOORSCHOTEN,V,20 t/m 24 jaar,"148,58896836928577","536,82"
9065,VOORST,V,20 t/m 24 jaar,"101,11267179676737","595,18"
9066,VUGHT,V,20 t/m 24 jaar,"162,74403712630857","555,94"
9067,WAADHOEKE,V,20 t/m 24 jaar,"141,29861549059368","1030,69"
9068,WAALRE,V,20 t/m 24 jaar,"98,95802733998954","363,57"
9069,WAALWIJK,V,20 t/m 24 jaar,"89,56954215477316","1248,02"
9070,WADDINXVEEN,V,20 t/m 24 jaar,"117,14247319276272","721,82"
9071,WAGENINGEN,V,20 t/m 24 jaar,"85,54513147576503","2206,11"
9072,WASSENAAR,V,20 t/m 24 jaar,"94,30511852762818","471,62"
9073,WATERLAND,V,20 t/m 24 jaar,"157,2545689245193","441,57"
9074,WEERT,V,20 t/m 24 jaar,"92,27889837717576","1222,56"
9075,WEESP,V,20 t/m 24 jaar,"100,0199146839428","438,37"
9076,WERKENDAM,V,20 t/m 24 jaar,"100,77289402081952","738,73"
9077,WEST MAAS EN WAAL,V,20 t/m 24 jaar,"99,02511341890816","465,09"
9078,WESTERVELD,V,20 t/m 24 jaar,"124,14898028657197","323,13"
9079,WESTERVOORT,V,20 t/m 24 jaar,"113,43498463251132","413,21"
9080,WESTERWOLDE,V,20 t/m 24 jaar,"159,3164644855614","489,66"
9081,WESTLAND,V,20 t/m 24 jaar,"100,0156545861416","3020,84"
9082,WESTSTELLINGWERF,V,20 t/m 24 jaar,"79,1932333954178","553,01"
9083,WESTVOORNE,V,20 t/m 24 jaar,"132,0044320963154","302,34"
9084,WIERDEN,V,20 t/m 24 jaar,"70,75271683411934","634,01"
9085,WIJCHEN,V,20 t/m 24 jaar,"91,50517342133305","872,73"
9086,WIJDEMEREN,V,20 t/m 24 jaar,"146,6826975353389","441,44"
9087,WIJK BIJ DUURSTEDE,V,20 t/m 24 jaar,"112,74658882402002","599,5"
9088,WINSUM,V,20 t/m 24 jaar,"109,84803246057265","261,24"
9089,WINTERSWIJK,V,20 t/m 24 jaar,"87,99344146468836","651,06"
9090,WOENSDRECHT,V,20 t/m 24 jaar,"102,1576013378992","502,28"
9091,WOERDEN,V,20 t/m 24 jaar,"458,14263221702646","1270,26"
9092,WORMERLAND,V,20 t/m 24 jaar,"87,60716909064197","408,42"
9093,WOUDENBERG,V,20 t/m 24 jaar,"84,16732419061933","319,38"
9094,WOUDRICHEM,V,20 t/m 24 jaar,"103,57143614905185","377,05"
9095,ZAANSTAD,V,20 t/m 24 jaar,"105,06295642047921","4053,28"
9096,ZALTBOMMEL,V,20 t/m 24 jaar,"97,77950904429366","705,97"
9097,ZANDVOORT,V,20 t/m 24 jaar,"79,43144667772731","367,67"
9098,ZEDERIK,V,20 t/m 24 jaar,"84,35680762709782","406,97"
9099,ZEEWOLDE,V,20 t/m 24 jaar,"152,36834527718912","618,17"
9100,ZEIST,V,20 t/m 24 jaar,"82,06666230265233","1680,41"
9101,ZEVENAAR,V,20 t/m 24 jaar,"72,95669644205884","992,99"
9102,ZOETERMEER,V,20 t/m 24 jaar,"121,47116269270875","3749,83"
9103,ZOETERWOUDE,V,20 t/m 24 jaar,"109,54465192248269","226,53"
9104,ZUIDHORN,V,20 t/m 24 jaar,"78,53913339086321","382,41"
9105,ZUIDPLAS,V,20 t/m 24 jaar,"93,8360376113211","1166,67"
9106,ZUNDERT,V,20 t/m 24 jaar,"144,27478115105237","536,9"
9107,ZUTPHEN,V,20 t/m 24 jaar,"88,875727078078","1153,59"
9108,ZWARTEWATERLAND,V,20 t/m 24 jaar,"109,46317187476146","655,07"
9109,ZWIJNDRECHT,V,20 t/m 24 jaar,"130,0867637642749","1233,81"
9110,ZWOLLE,V,20 t/m 24 jaar,"100,46435637245519","4387,32"
9111,AA EN HUNZE,V,25 t/m 29 jaar,"85,45700239026509","368,16"
9112,AALBURG,V,25 t/m 29 jaar,"647,3080140350877","356,25"
9113,AALSMEER,V,25 t/m 29 jaar,"95,97147812166489","749,6"
9114,AALTEN,V,25 t/m 29 jaar,"152,5979826597488","585,92"
9115,ACHTKARSPELEN,V,25 t/m 29 jaar,"159,14125670433697","714,09"
9116,ALBLASSERDAM,V,25 t/m 29 jaar,"211,86185237561756","544,49"
9117,ALBRANDSWAARD,V,25 t/m 29 jaar,"127,77577891591976","468,6"
9118,ALKMAAR,V,25 t/m 29 jaar,"99,58632306215283","3499,76"
9119,ALMELO,V,25 t/m 29 jaar,"130,12510962279958","2041,09"
9120,ALMERE,V,25 t/m 29 jaar,"141,39871944916277","6587,79"
9121,ALPHEN AAN DEN RIJN,V,25 t/m 29 jaar,"130,57387730985883","3012,63"
9122,ALPHEN-CHAAM,V,25 t/m 29 jaar,"180,17074761665828","199,3"
9123,AMELAND,V,25 t/m 29 jaar,"108,87382011500488","92,17"
9124,AMERSFOORT,V,25 t/m 29 jaar,"121,12886443056887","4859,06"
9125,AMSTELVEEN,V,25 t/m 29 jaar,"139,0937711245873","2041,46"
9126,AMSTERDAM,V,25 t/m 29 jaar,"106,58149260103885","40565,83"
9127,APELDOORN,V,25 t/m 29 jaar,"129,74872129798422","4180,02"
9128,APPINGEDAM,V,25 t/m 29 jaar,"156,18473646398013","306,22"
9129,ARNHEM,V,25 t/m 29 jaar,"119,69522024268964","5713,47"
9130,ASSEN,V,25 t/m 29 jaar,"143,22890696576806","1800,95"
9131,ASTEN,V,25 t/m 29 jaar,"73,23815873693195","374,96"
9132,BAARLE-NASSAU,V,25 t/m 29 jaar,"188,4178993583249","148,05"
9133,BAARN,V,25 t/m 29 jaar,"123,9789450395472","542,39"
9134,BARENDRECHT,V,25 t/m 29 jaar,"109,70086426661692","964,98"
9135,BARNEVELD,V,25 t/m 29 jaar,"110,87574042940386","1659,51"
9136,BEDUM,V,25 t/m 29 jaar,"130,31844495693508","212,47"
9137,BEEK,V,25 t/m 29 jaar,"137,51662057522122","361,6"
9138,BEEMSTER,V,25 t/m 29 jaar,"100,70116765172263","208,11"
9139,BEESEL,V,25 t/m 29 jaar,"216,62229270244012","349,98"
9140,BERG EN DAL,V,25 t/m 29 jaar,"141,68275522612774","690,76"
9141,BERGEIJK,V,25 t/m 29 jaar,"103,49707602339183","371,07"
9142,BERGEN LB,V,25 t/m 29 jaar,"156,91027225655586","299,35"
9143,BERGEN NH,V,25 t/m 29 jaar,"73,21838829438741","412,11"
9144,BERGEN OP ZOOM,V,25 t/m 29 jaar,"141,1458979064185","1945,47"
9145,BERKELLAND,V,25 t/m 29 jaar,"176,06780954873608","916,98"
9146,BERNHEZE,V,25 t/m 29 jaar,"134,76576124644055","677,77"
9147,BEST,V,25 t/m 29 jaar,"112,57081931478938","633,09"
9148,BEUNINGEN,V,25 t/m 29 jaar,"112,90817598533457","545,5"
9149,BEVERWIJK,V,25 t/m 29 jaar,"122,9372153804942","1381,23"
9150,BINNENMAAS,V,25 t/m 29 jaar,"174,46331536513756","643,73"
9151,BLADEL,V,25 t/m 29 jaar,"103,47258336893934","491,49"
9152,BLARICUM,V,25 t/m 29 jaar,"157,75041295011562","121,08"
9153,BLOEMENDAAL,V,25 t/m 29 jaar,"81,97310513447432","229,04"
9154,BODEGRAVEN-REEUWIJK,V,25 t/m 29 jaar,"139,374524626117","857,22"
9155,BOEKEL,V,25 t/m 29 jaar,"138,246468277188","239,26"
9156,BORGER-ODOORN,V,25 t/m 29 jaar,"203,86937599133427","516,98"
9157,BORNE,V,25 t/m 29 jaar,"131,3772098385857","520,4"
9158,BORSELE,V,25 t/m 29 jaar,"91,70760918003566","538,56"
9159,BOXMEER,V,25 t/m 29 jaar,"127,0720460090624","573,8"
9160,BOXTEL,V,25 t/m 29 jaar,"128,55434125151214","727,44"
9161,BREDA,V,25 t/m 29 jaar,"129,58069986251655","6138,92"
9162,BRIELLE,V,25 t/m 29 jaar,"125,54239565622771","364,66"
9163,BRONCKHORST,V,25 t/m 29 jaar,"101,42756633042299","589,85"
9164,BRUMMEN,V,25 t/m 29 jaar,"137,07971109080623","459,66"
9165,BRUNSSUM,V,25 t/m 29 jaar,"118,67909148683374","723,82"
9166,BUNNIK,V,25 t/m 29 jaar,"150,70266312097735","259,47"
9167,BUNSCHOTEN,V,25 t/m 29 jaar,"204,0497572138193","716,68"
9168,BUREN,V,25 t/m 29 jaar,"182,34860579354188","553,72"
9169,CAPELLE AAN DEN IJSSEL,V,25 t/m 29 jaar,"120,80664185484574","1953,37"
9170,CASTRICUM,V,25 t/m 29 jaar,"110,27182063365045","674,82"
9171,COEVORDEN,V,25 t/m 29 jaar,"132,82633241314133","804,18"
9172,CRANENDONCK,V,25 t/m 29 jaar,"154,86185519509078","477,47"
9173,CROMSTRIJEN,V,25 t/m 29 jaar,"142,72597978364956","281,95"
9174,CUIJK,V,25 t/m 29 jaar,"99,59185767480348","604,25"
9175,CULEMBORG,V,25 t/m 29 jaar,"191,3497194886416","652,38"
9176,DALFSEN,V,25 t/m 29 jaar,"126,37216750256813","661,96"
9177,DANTUMADIEL,V,25 t/m 29 jaar,"130,80794361490177","466,79"
9178,DE BILT,V,25 t/m 29 jaar,"108,31760749142707","758,2"
9179,DE FRYSKE MARREN,V,25 t/m 29 jaar,"103,84224160041036","1169,7"
9180,DE MARNE,V,25 t/m 29 jaar,"106,53870660960533","210,3"
9181,DE RONDE VENEN,V,25 t/m 29 jaar,"114,53721453224779","831,53"
9182,DE WOLDEN,V,25 t/m 29 jaar,"120,4540391919286","429,17"
9183,DELFT,V,25 t/m 29 jaar,"109,45981289296968","3227,03"
9184,DELFZIJL,V,25 t/m 29 jaar,"124,34320492837527","538,92"
9185,DEN HELDER,V,25 t/m 29 jaar,"137,61455768539986","1531,15"
9186,DEURNE,V,25 t/m 29 jaar,"117,76385755307147","780,08"
9187,DEVENTER,V,25 t/m 29 jaar,"130,36178131416838","2960,96"
9188,DIEMEN,V,25 t/m 29 jaar,"112,14097028194055","826,77"
9189,DINKELLAND,V,25 t/m 29 jaar,"82,48843007401636","513,4"
9190,DOESBURG,V,25 t/m 29 jaar,"175,22794148467955","238,57"
9191,DOETINCHEM,V,25 t/m 29 jaar,"123,45438558224501","1467,08"
9192,DONGEN,V,25 t/m 29 jaar,"157,0889875258284","653,35"
9193,DONGERADEEL,V,25 t/m 29 jaar,"110,84246551544422","575,62"
9194,DORDRECHT,V,25 t/m 29 jaar,"132,2347648547518","3864,42"
9195,DRECHTERLAND,V,25 t/m 29 jaar,"111,1870089755355","446,77"
9196,DRIMMELEN,V,25 t/m 29 jaar,"222,07717695752234","560,53"
9197,DRONTEN,V,25 t/m 29 jaar,"114,29687892460113","1074,95"
9198,DRUTEN,V,25 t/m 29 jaar,"148,9596723693109","399,23"
9199,DUIVEN,V,25 t/m 29 jaar,"125,04088615337565","523,16"
9200,ECHT-SUSTEREN,V,25 t/m 29 jaar,"162,34680927664937","666,62"
9201,EDAM-VOLENDAM,V,25 t/m 29 jaar,"121,24946043165468","778,4"
9202,EDE,V,25 t/m 29 jaar,"144,14128253114757","3243,43"
9203,EEMNES,V,25 t/m 29 jaar,"225,2214619842212","143,23"
9204,EEMSMOND,V,25 t/m 29 jaar,"132,45231291554674","353,45"
9205,EERSEL,V,25 t/m 29 jaar,"221,28474742788526","366,43"
9206,EIJSDEN-MARGRATEN,V,25 t/m 29 jaar,"141,94189291101057","530,4"
9207,EINDHOVEN,V,25 t/m 29 jaar,"119,24555465179473","8224,89"
9208,ELBURG,V,25 t/m 29 jaar,"127,43689070930884","661,63"
9209,EMMEN,V,25 t/m 29 jaar,"146,252345104107","2688,58"
9210,ENKHUIZEN,V,25 t/m 29 jaar,"138,37621746547075","545,19"
9211,ENSCHEDE,V,25 t/m 29 jaar,"114,49673662195298","4991,76"
9212,EPE,V,25 t/m 29 jaar,"190,39332189235571","740,03"
9213,ERMELO,V,25 t/m 29 jaar,"155,8482326267898","657,19"
9214,ETTEN-LEUR,V,25 t/m 29 jaar,"126,40629561573732","1164,62"
9215,FERWERDERADIEL,V,25 t/m 29 jaar,"98,66855634412325","231,08"
9216,GEERTRUIDENBERG,V,25 t/m 29 jaar,"196,63833598106098","642,06"
9217,GELDERMALSEN,V,25 t/m 29 jaar,"104,48870146702481","532,37"
9218,GELDROP-MIERLO,V,25 t/m 29 jaar,"127,62931343409431","948,78"
9219,GEMERT-BAKEL,V,25 t/m 29 jaar,"100,57807176993175","830,71"
9220,GENNEP,V,25 t/m 29 jaar,"113,95156075959684","368,09"
9221,GIESSENLANDEN,V,25 t/m 29 jaar,"130,64478301292624","333,43"
9222,GILZE EN RIJEN,V,25 t/m 29 jaar,"124,23955822344061","634,71"
9223,GOEREE-OVERFLAKKEE,V,25 t/m 29 jaar,"142,22815750309002","1189,31"
9224,GOES,V,25 t/m 29 jaar,"132,70240486175427","960,97"
9225,GOIRLE,V,25 t/m 29 jaar,"112,99765869373842","533,89"
9226,GOOISE MEREN,V,25 t/m 29 jaar,"120,75846461912643","1093,67"
9227,GORINCHEM,V,25 t/m 29 jaar,"145,20935056353022","1089,56"
9228,GOUDA,V,25 t/m 29 jaar,"166,46985155221896","2059,31"
9229,GRAVE,V,25 t/m 29 jaar,"107,53970784517276","269,72"
9230,GRONINGEN,V,25 t/m 29 jaar,"95,99896955757002","9238,75"
9231,GROOTEGAST,V,25 t/m 29 jaar,"97,9672755239377","260,05"
9232,GULPEN-WITTEM,V,25 t/m 29 jaar,"165,43847107977544","306,36"
9233,HAAKSBERGEN,V,25 t/m 29 jaar,"180,94836416219798","497,91"
9234,HAAREN,V,25 t/m 29 jaar,"128,93334505803728","227,44"
9235,HAARLEM,V,25 t/m 29 jaar,"113,55749707038737","5478,54"
9236,HAARLEMMERLIEDE CA,V,25 t/m 29 jaar,"66,49470414908019","125,57"
9237,HAARLEMMERMEER,V,25 t/m 29 jaar,"123,11131619333163","3375,34"
9238,HALDERBERGE,V,25 t/m 29 jaar,"98,71011465511984","655,88"
9239,HARDENBERG,V,25 t/m 29 jaar,"126,92264840932488","1583,29"
9240,HARDERWIJK,V,25 t/m 29 jaar,"96,82999146757679","1453,28"
9241,HARDINXVELD-GIESSENDAM,V,25 t/m 29 jaar,"118,3314955071828","524,17"
9242,HAREN,V,25 t/m 29 jaar,"121,0360283477422","269,51"
9243,HARLINGEN,V,25 t/m 29 jaar,"94,85582384110162","315,17"
9244,HATTEM,V,25 t/m 29 jaar,"170,5802406438003","255,98"
9245,HEEMSKERK,V,25 t/m 29 jaar,"119,69250853172156","972,84"
9246,HEEMSTEDE,V,25 t/m 29 jaar,"137,25965569969912","405,46"
9247,HEERDE,V,25 t/m 29 jaar,"116,1709190537929","408,79"
9248,HEERENVEEN,V,25 t/m 29 jaar,"162,3523345475188","1268,34"
9249,HEERHUGOWAARD,V,25 t/m 29 jaar,"141,41741441675492","1501,17"
9250,HEERLEN,V,25 t/m 29 jaar,"144,68810406081676","2617,7"
9251,HEEZE-LEENDE,V,25 t/m 29 jaar,"116,10476654712579","287,21"
9252,HEILOO,V,25 t/m 29 jaar,"110,51328356570426","364,36"
9253,HELLENDOORN,V,25 t/m 29 jaar,"121,12856867830085","883,03"
9254,HELLEVOETSLUIS,V,25 t/m 29 jaar,"135,07779305234627","1025,67"
9255,HELMOND,V,25 t/m 29 jaar,"140,66243550292177","2573,76"
9256,HENDRIK-IDO-AMBACHT,V,25 t/m 29 jaar,"140,91771385221531","817,27"
9257,HENGELO,V,25 t/m 29 jaar,"103,10226305273218","2302,2"
9258,HEUMEN,V,25 t/m 29 jaar,"127,07906544948169","258,52"
9259,HEUSDEN,V,25 t/m 29 jaar,"100,03871156948043","1022,95"
9260,HILLEGOM,V,25 t/m 29 jaar,"123,03149702988533","651,49"
9261,HILVARENBEEK,V,25 t/m 29 jaar,"111,37254834134698","289,09"
9262,HILVERSUM,V,25 t/m 29 jaar,"134,74456186046513","2687,5"
9263,HOF VAN TWENTE,V,25 t/m 29 jaar,"171,6995752985967","727,57"
9264,HOLLANDS KROON,V,25 t/m 29 jaar,"106,81896028766604","1137,43"
9265,HOOGEVEEN,V,25 t/m 29 jaar,"121,8147167373464","1563,39"
9266,HOORN,V,25 t/m 29 jaar,"113,62528728640879","2301,71"
9267,HORST AAN DE MAAS,V,25 t/m 29 jaar,"118,02273523572235","1027,48"
9268,HOUTEN,V,25 t/m 29 jaar,"103,7135403662537","1161,49"
9269,HUIZEN,V,25 t/m 29 jaar,"136,30488773290674","868,91"
9270,HULST,V,25 t/m 29 jaar,"174,80347160929685","475,86"
9271,IJSSELSTEIN,V,25 t/m 29 jaar,"116,62213814182317","880,11"
9272,KAAG EN BRAASSEM,V,25 t/m 29 jaar,"102,8185915293032","563,59"
9273,KAMPEN,V,25 t/m 29 jaar,"112,78376564718029","1549,8"
9274,KAPELLE,V,25 t/m 29 jaar,"103,71847497366542","294,29"
9275,KATWIJK,V,25 t/m 29 jaar,"134,49308845479916","1849,08"
9276,KERKRADE,V,25 t/m 29 jaar,"151,2382719278172","1223,56"
9277,KOGGENLAND,V,25 t/m 29 jaar,"112,56558677994586","535,55"
9278,KOLLUMERLAND CA,V,25 t/m 29 jaar,"139,78800289086968","332,08"
9279,KORENDIJK,V,25 t/m 29 jaar,"184,85146633622472","242,1"
9280,KRIMPEN AAN DEN IJSSEL,V,25 t/m 29 jaar,"129,60991782285564","636,43"
9281,KRIMPENERWAARD,V,25 t/m 29 jaar,"91,39767887323944","1331,25"
9282,LAARBEEK,V,25 t/m 29 jaar,"153,34440373226533","469,42"
9283,LANDERD,V,25 t/m 29 jaar,"205,29850964348333","342,2"
9284,LANDGRAAF,V,25 t/m 29 jaar,"143,44863444177807","875,1"
9285,LANDSMEER,V,25 t/m 29 jaar,"125,67421973137502","206,98"
9286,LANGEDIJK,V,25 t/m 29 jaar,"83,93374829738033","631,38"
9287,LANSINGERLAND,V,25 t/m 29 jaar,"104,5235963284429","1201,67"
9288,LAREN,V,25 t/m 29 jaar,"70,0813401957816","99,09"
9289,LEEK,V,25 t/m 29 jaar,"128,17969408647477","415,15"
9290,LEERDAM,V,25 t/m 29 jaar,"104,99188678924362","587,93"
