,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
6121,BLARICUM,M,80 t/m 84 jaar,"664,506531706895","115,59"
6122,BLOEMENDAAL,M,80 t/m 84 jaar,"663,5118648130393","333,76"
6123,BODEGRAVEN-REEUWIJK,M,80 t/m 84 jaar,"748,3736940955512","340,76"
6124,BOEKEL,M,80 t/m 84 jaar,"819,7693301744562","92,86"
6125,BORGER-ODOORN,M,80 t/m 84 jaar,"815,2297655009187","321,11"
6126,BORNE,M,80 t/m 84 jaar,"812,2499687799193","240,23"
6127,BORSELE,M,80 t/m 84 jaar,"644,1381483913328","228,45"
6128,BOXMEER,M,80 t/m 84 jaar,"883,9116212860041","330,17"
6129,BOXTEL,M,80 t/m 84 jaar,"752,9490985220136","320,03"
6130,BREDA,M,80 t/m 84 jaar,"837,19891377764","1806,26"
6131,BRIELLE,M,80 t/m 84 jaar,"778,6207061353726","167,39"
6132,BRONCKHORST,M,80 t/m 84 jaar,"859,7802004607364","494,86"
6133,BRUMMEN,M,80 t/m 84 jaar,"715,4521392824417","283,74"
6134,BRUNSSUM,M,80 t/m 84 jaar,"815,4450838539952","364,92"
6135,BUNNIK,M,80 t/m 84 jaar,"887,82100456621","197,1"
6136,BUNSCHOTEN,M,80 t/m 84 jaar,"836,4614617940199","150,5"
6137,BUREN,M,80 t/m 84 jaar,"891,6152471709349","218,27"
6138,CAPELLE AAN DEN IJSSEL,M,80 t/m 84 jaar,"881,9972859228722","582,15"
6139,CASTRICUM,M,80 t/m 84 jaar,"667,3135469248996","485,35"
6140,COEVORDEN,M,80 t/m 84 jaar,"843,8558396166275","454,91"
6141,CRANENDONCK,M,80 t/m 84 jaar,"969,5767871588538","234,87"
6142,CROMSTRIJEN,M,80 t/m 84 jaar,"839,039102046805","136,31"
6143,CUIJK,M,80 t/m 84 jaar,"771,9534955462153","259,33"
6144,CULEMBORG,M,80 t/m 84 jaar,"624,5623690803795","243,47"
6145,DALFSEN,M,80 t/m 84 jaar,"859,8081424775402","316,12"
6146,DANTUMADIEL,M,80 t/m 84 jaar,"887,029490616622","220,07"
6147,DE BILT,M,80 t/m 84 jaar,"666,646565095998","580,22"
6148,DE FRYSKE MARREN,M,80 t/m 84 jaar,"943,9808263109411","586,22"
6149,DE MARNE,M,80 t/m 84 jaar,"1037,254057219341","119,54"
6150,DE RONDE VENEN,M,80 t/m 84 jaar,"1044,1906865219587","475,44"
6151,DE WOLDEN,M,80 t/m 84 jaar,"869,2015421511186","329,41"
6152,DELFT,M,80 t/m 84 jaar,"830,0790658667183","775,05"
6153,DELFZIJL,M,80 t/m 84 jaar,"985,7181484632564","376,12"
6154,DEN HELDER,M,80 t/m 84 jaar,"900,1826344301764","598,08"
6155,DEURNE,M,80 t/m 84 jaar,"936,8291731470387","392,21"
6156,DEVENTER,M,80 t/m 84 jaar,"831,4446672364298","912,66"
6157,DIEMEN,M,80 t/m 84 jaar,"790,5447135962116","219,62"
6158,DINKELLAND,M,80 t/m 84 jaar,"727,8594158295105","344,42"
6159,DOESBURG,M,80 t/m 84 jaar,"942,7071772946421","109,93"
6160,DOETINCHEM,M,80 t/m 84 jaar,"814,0772916964187","630,21"
6161,DONGEN,M,80 t/m 84 jaar,"809,8521961422264","258,18"
6162,DONGERADEEL,M,80 t/m 84 jaar,"1126,4767525035766","279,6"
6163,DORDRECHT,M,80 t/m 84 jaar,"809,6015654493746","1191,99"
6164,DRECHTERLAND,M,80 t/m 84 jaar,"514,7606426947717","193,56"
6165,DRIMMELEN,M,80 t/m 84 jaar,"944,7919018219008","264,01"
6166,DRONTEN,M,80 t/m 84 jaar,"800,0346445150257","409,3"
6167,DRUTEN,M,80 t/m 84 jaar,"965,535334664691","155,23"
6168,DUIVEN,M,80 t/m 84 jaar,"815,7103985936484","261,67"
6169,ECHT-SUSTEREN,M,80 t/m 84 jaar,"892,5046146638557","426,9"
6170,EDAM-VOLENDAM,M,80 t/m 84 jaar,"842,9969251562765","295,95"
6171,EDE,M,80 t/m 84 jaar,"860,216442982227","1148,94"
6172,EEMNES,M,80 t/m 84 jaar,"682,0939237690831","98,91"
6173,EEMSMOND,M,80 t/m 84 jaar,"818,6803992237317","180,35"
6174,EERSEL,M,80 t/m 84 jaar,"727,4790336017774","252,07"
6175,EIJSDEN-MARGRATEN,M,80 t/m 84 jaar,"909,4497625886629","341,18"
6176,EINDHOVEN,M,80 t/m 84 jaar,"817,7062548846375","2354,32"
6177,ELBURG,M,80 t/m 84 jaar,"945,3881767455889","198,93"
6178,EMMEN,M,80 t/m 84 jaar,"938,0884127106254","1299,7"
6179,ENKHUIZEN,M,80 t/m 84 jaar,"811,7412428209241","193,27"
6180,ENSCHEDE,M,80 t/m 84 jaar,"922,5192939917988","1402,25"
6181,EPE,M,80 t/m 84 jaar,"831,7278707862621","440,82"
6182,ERMELO,M,80 t/m 84 jaar,"792,486240455158","333,95"
6183,ETTEN-LEUR,M,80 t/m 84 jaar,"792,5423132941589","398,22"
6184,FERWERDERADIEL,M,80 t/m 84 jaar,"657,3489764156591","83,53"
6185,GEERTRUIDENBERG,M,80 t/m 84 jaar,"776,3063322942353","214,93"
6186,GELDERMALSEN,M,80 t/m 84 jaar,"760,7331748025844","222,88"
6187,GELDROP-MIERLO,M,80 t/m 84 jaar,"810,7337494940025","469,37"
6188,GEMERT-BAKEL,M,80 t/m 84 jaar,"769,7065896107348","301,08"
6189,GENNEP,M,80 t/m 84 jaar,"1197,6109184270979","222,01"
6190,GIESSENLANDEN,M,80 t/m 84 jaar,"860,7342392515038","134,67"
6191,GILZE EN RIJEN,M,80 t/m 84 jaar,"849,4771727371077","277,3"
6192,GOEREE-OVERFLAKKEE,M,80 t/m 84 jaar,"1018,3091706918839","587,96"
6193,GOES,M,80 t/m 84 jaar,"791,5629974470642","466,13"
6194,GOIRLE,M,80 t/m 84 jaar,"919,2399272160123","269,29"
6195,GOOISE MEREN,M,80 t/m 84 jaar,"783,6620883453526","697,49"
6196,GORINCHEM,M,80 t/m 84 jaar,"915,777662089149","355,36"
6197,GOUDA,M,80 t/m 84 jaar,"724,729152403122","657,27"
6198,GRAVE,M,80 t/m 84 jaar,"1046,9195006457169","139,38"
6199,GRONINGEN,M,80 t/m 84 jaar,"746,5431356090281","1286,64"
6200,GROOTEGAST,M,80 t/m 84 jaar,"980,4836403398099","118,89"
6201,GULPEN-WITTEM,M,80 t/m 84 jaar,"720,544313011829","219,8"
6202,HAAKSBERGEN,M,80 t/m 84 jaar,"707,6734955950425","334,85"
6203,HAAREN,M,80 t/m 84 jaar,"778,432715231788","151,0"
6204,HAARLEM,M,80 t/m 84 jaar,"766,0179727774579","1423,82"
6205,HAARLEMMERLIEDE CA,M,80 t/m 84 jaar,"654,4895330112722","49,68"
6206,HAARLEMMERMEER,M,80 t/m 84 jaar,"794,9369759694564","1068,64"
6207,HALDERBERGE,M,80 t/m 84 jaar,"979,0270222639957","340,46"
6208,HARDENBERG,M,80 t/m 84 jaar,"907,3052318454473","611,83"
6209,HARDERWIJK,M,80 t/m 84 jaar,"945,1245879250259","424,68"
6210,HARDINXVELD-GIESSENDAM,M,80 t/m 84 jaar,"888,1487424780127","194,43"
6211,HAREN,M,80 t/m 84 jaar,"704,6171727680604","307,58"
6212,HARLINGEN,M,80 t/m 84 jaar,"718,7121165955718","196,92"
6213,HATTEM,M,80 t/m 84 jaar,"810,0530738293593","139,24"
6214,HEEMSKERK,M,80 t/m 84 jaar,"710,707194967617","537,32"
6215,HEEMSTEDE,M,80 t/m 84 jaar,"818,1973137669444","402,05"
6216,HEERDE,M,80 t/m 84 jaar,"1192,6511997097111","220,47"
6217,HEERENVEEN,M,80 t/m 84 jaar,"1087,1950481779322","552,12"
6218,HEERHUGOWAARD,M,80 t/m 84 jaar,"804,6888945586121","431,14"
6219,HEERLEN,M,80 t/m 84 jaar,"925,0825890713531","1041,3"
6220,HEEZE-LEENDE,M,80 t/m 84 jaar,"786,8364315285332","246,38"
6221,HEILOO,M,80 t/m 84 jaar,"826,397679191264","394,69"
6222,HELLENDOORN,M,80 t/m 84 jaar,"1247,0552893173042","365,17"
6223,HELLEVOETSLUIS,M,80 t/m 84 jaar,"901,1651503975085","366,03"
6224,HELMOND,M,80 t/m 84 jaar,"760,7839161974881","738,88"
6225,HENDRIK-IDO-AMBACHT,M,80 t/m 84 jaar,"784,7770953512046","294,7"
6226,HENGELO,M,80 t/m 84 jaar,"793,3224949562878","892,2"
6227,HEUMEN,M,80 t/m 84 jaar,"950,8566952354622","217,02"
6228,HEUSDEN,M,80 t/m 84 jaar,"757,1362765169665","459,14"
6229,HILLEGOM,M,80 t/m 84 jaar,"1113,7405959941377","245,64"
6230,HILVARENBEEK,M,80 t/m 84 jaar,"937,321426430926","166,85"
6231,HILVERSUM,M,80 t/m 84 jaar,"772,8342244370914","991,28"
6232,HOF VAN TWENTE,M,80 t/m 84 jaar,"840,75797657082","469,5"
6233,HOLLANDS KROON,M,80 t/m 84 jaar,"872,7273441542264","521,83"
6234,HOOGEVEEN,M,80 t/m 84 jaar,"1075,1044810594394","649,4"
6235,HOORN,M,80 t/m 84 jaar,"739,7629190558273","568,54"
6236,HORST AAN DE MAAS,M,80 t/m 84 jaar,"1106,1388656866022","478,88"
6237,HOUTEN,M,80 t/m 84 jaar,"834,9053956214445","290,05"
6238,HUIZEN,M,80 t/m 84 jaar,"656,3166520474585","433,22"
6239,HULST,M,80 t/m 84 jaar,"802,0785531506556","375,16"
6240,IJSSELSTEIN,M,80 t/m 84 jaar,"840,1293532338309","275,37"
6241,KAAG EN BRAASSEM,M,80 t/m 84 jaar,"704,9455124762826","279,33"
6242,KAMPEN,M,80 t/m 84 jaar,"1001,5141172265904","447,68"
6243,KAPELLE,M,80 t/m 84 jaar,"679,5135364989369","141,1"
6244,KATWIJK,M,80 t/m 84 jaar,"963,743010394573","570,49"
6245,KERKRADE,M,80 t/m 84 jaar,"874,2966698232323","633,6"
6246,KOGGENLAND,M,80 t/m 84 jaar,"742,0358793647889","218,51"
6247,KOLLUMERLAND CA,M,80 t/m 84 jaar,"930,4303884971657","144,66"
6248,KORENDIJK,M,80 t/m 84 jaar,"1040,5878616796049","127,53"
6249,KRIMPEN AAN DEN IJSSEL,M,80 t/m 84 jaar,"815,3990635608101","427,15"
6250,KRIMPENERWAARD,M,80 t/m 84 jaar,"817,1484223340901","607,86"
6251,LAARBEEK,M,80 t/m 84 jaar,"925,7741205928677","247,61"
6252,LANDERD,M,80 t/m 84 jaar,"941,601306352459","156,16"
6253,LANDGRAAF,M,80 t/m 84 jaar,"892,4131695591769","453,47"
6254,LANDSMEER,M,80 t/m 84 jaar,"756,1690808979246","118,05"
6255,LANGEDIJK,M,80 t/m 84 jaar,"763,1449508567451","229,94"
6256,LANSINGERLAND,M,80 t/m 84 jaar,"689,1261838276932","512,11"
6257,LAREN,M,80 t/m 84 jaar,"643,4764049250227","208,73"
6258,LEEK,M,80 t/m 84 jaar,"783,629980532122","231,15"
6259,LEERDAM,M,80 t/m 84 jaar,"925,2998958530582","211,24"
6260,LEEUWARDEN,M,80 t/m 84 jaar,"909,2201105306181","1125,48"
6261,LEIDEN,M,80 t/m 84 jaar,"815,580817030665","852,11"
6262,LEIDERDORP,M,80 t/m 84 jaar,"817,171824939126","312,12"
6263,LEIDSCHENDAM-VOORBURG,M,80 t/m 84 jaar,"737,575312748572","968,03"
6264,LELYSTAD,M,80 t/m 84 jaar,"922,4666875195496","447,58"
6265,LEUDAL,M,80 t/m 84 jaar,"785,3637091607944","437,08"
6266,LEUSDEN,M,80 t/m 84 jaar,"701,4048171589311","284,4"
6267,LINGEWAAL,M,80 t/m 84 jaar,"774,5490816972767","94,74"
6268,LINGEWAARD,M,80 t/m 84 jaar,"831,3681269608629","436,67"
6269,LISSE,M,80 t/m 84 jaar,"818,8668297557109","290,23"
6270,LOCHEM,M,80 t/m 84 jaar,"759,2814337928347","538,99"
6271,LOON OP ZAND,M,80 t/m 84 jaar,"797,3152874452179","271,53"
6272,LOPIK,M,80 t/m 84 jaar,"846,4719497504733","116,22"
6273,LOPPERSUM,M,80 t/m 84 jaar,"832,3344433872503","105,1"
6274,LOSSER,M,80 t/m 84 jaar,"793,9593567573521","272,37"
6275,MAASDRIEL,M,80 t/m 84 jaar,"1050,307844080847","207,8"
6276,MAASGOUW,M,80 t/m 84 jaar,"1003,0524759572309","334,82"
6277,MAASSLUIS,M,80 t/m 84 jaar,"739,6908360172874","363,27"
6278,MAASTRICHT,M,80 t/m 84 jaar,"953,535337700942","1352,38"
6279,MARUM,M,80 t/m 84 jaar,"850,0796435005215","105,47"
6280,MEDEMBLIK,M,80 t/m 84 jaar,"699,1678235308648","404,83"
6281,MEERSSEN,M,80 t/m 84 jaar,"982,8023154444328","286,77"
6282,MEIERIJSTAD,M,80 t/m 84 jaar,"816,1476236116592","886,85"
6283,MEPPEL,M,80 t/m 84 jaar,"841,7564807771082","341,78"
6284,MIDDELBURG,M,80 t/m 84 jaar,"811,868773161693","512,7"
6285,MIDDEN-DELFLAND,M,80 t/m 84 jaar,"824,4532110986493","205,07"
6286,MIDDEN-DRENTHE,M,80 t/m 84 jaar,"726,5464761999899","400,42"
6287,MIDDEN-GRONINGEN,M,80 t/m 84 jaar,"873,6510184315566","681,44"
6288,MILL EN SINT HUBERT,M,80 t/m 84 jaar,"902,1150149677013","126,94"
6289,MOERDIJK,M,80 t/m 84 jaar,"909,61077649357","368,58"
6290,MOLENWAARD,M,80 t/m 84 jaar,"801,119530416222","224,88"
6291,MONTFERLAND,M,80 t/m 84 jaar,"932,9233156716252","451,07"
6292,MONTFOORT,M,80 t/m 84 jaar,"1013,355759070095","113,56"
6293,MOOK EN MIDDELAAR,M,80 t/m 84 jaar,"825,0873460246361","107,16"
6294,NEDER-BETUWE,M,80 t/m 84 jaar,"1020,5425767647992","189,54"
6295,NEDERWEERT,M,80 t/m 84 jaar,"674,5273649152459","201,17"
6296,NEERIJNEN,M,80 t/m 84 jaar,"638,7934232715008","94,88"
6297,NIEUWEGEIN,M,80 t/m 84 jaar,"816,7802441276029","487,45"
6298,NIEUWKOOP,M,80 t/m 84 jaar,"1062,010086682427","253,8"
6299,NIJKERK,M,80 t/m 84 jaar,"778,6123490723471","407,48"
6300,NIJMEGEN,M,80 t/m 84 jaar,"838,104291208712","1388,42"
6301,NISSEWAARD,M,80 t/m 84 jaar,"852,5064259174429","785,88"
6302,NOORD-BEVELAND,M,80 t/m 84 jaar,"925,7757430488974","104,3"
6303,NOORDENVELD,M,80 t/m 84 jaar,"743,3680615216981","477,23"
6304,NOORDOOSTPOLDER,M,80 t/m 84 jaar,"917,7955359022952","379,92"
6305,NOORDWIJK,M,80 t/m 84 jaar,"814,6824095022624","282,88"
6306,NOORDWIJKERHOUT,M,80 t/m 84 jaar,"805,3252751996547","185,32"
6307,NUENEN CA,M,80 t/m 84 jaar,"796,8111922590984","324,51"
6308,NUNSPEET,M,80 t/m 84 jaar,"942,8112610790334","271,91"
6309,NUTH,M,80 t/m 84 jaar,"1011,2348201566953","224,64"
6310,OEGSTGEEST,M,80 t/m 84 jaar,"651,8321931120267","257,26"
6311,OIRSCHOT,M,80 t/m 84 jaar,"782,905008364701","191,28"
6312,OISTERWIJK,M,80 t/m 84 jaar,"872,8282805620215","356,57"
6313,OLDAMBT,M,80 t/m 84 jaar,"987,3519030448718","499,2"
6314,OLDEBROEK,M,80 t/m 84 jaar,"919,2269530111957","240,27"
6315,OLDENZAAL,M,80 t/m 84 jaar,"727,2205982232607","368,09"
6316,OLST-WIJHE,M,80 t/m 84 jaar,"861,9142885651567","200,44"
6317,OMMEN,M,80 t/m 84 jaar,"706,1017445010293","184,58"
6318,ONDERBANKEN,M,80 t/m 84 jaar,"746,3595911625026","96,86"
6319,OOST GELRE,M,80 t/m 84 jaar,"940,0747523266286","299,79"
6320,OOSTERHOUT,M,80 t/m 84 jaar,"843,0410734101245","639,83"
6321,OOSTSTELLINGWERF,M,80 t/m 84 jaar,"741,2820866685068","326,07"
6322,OOSTZAAN,M,80 t/m 84 jaar,"819,3063888888888","108,0"
6323,OPMEER,M,80 t/m 84 jaar,"753,9184227186398","110,57"
6324,OPSTERLAND,M,80 t/m 84 jaar,"760,0576521204672","325,4"
6325,OSS,M,80 t/m 84 jaar,"884,2172876241124","947,73"
6326,OUD-BEIJERLAND,M,80 t/m 84 jaar,"788,5456359867966","260,54"
6327,OUDE IJSSELSTREEK,M,80 t/m 84 jaar,"984,091827570723","445,4"
6328,OUDER-AMSTEL,M,80 t/m 84 jaar,"868,9979972762958","124,83"
6329,OUDEWATER,M,80 t/m 84 jaar,"878,3103301836713","94,19"
6330,OVERBETUWE,M,80 t/m 84 jaar,"905,5924465514884","438,74"
6331,PAPENDRECHT,M,80 t/m 84 jaar,"767,117513082617","368,81"
6332,PEEL EN MAAS,M,80 t/m 84 jaar,"913,7622231923168","503,96"
6333,PEKELA,M,80 t/m 84 jaar,"980,5785764131193","143,3"
6334,PIJNACKER-NOOTDORP,M,80 t/m 84 jaar,"763,4439252336449","432,28"
6335,PURMEREND,M,80 t/m 84 jaar,"935,9325811996948","878,39"
6336,PUTTEN,M,80 t/m 84 jaar,"1051,3709708800832","308,38"
6337,RAALTE,M,80 t/m 84 jaar,"894,4456267036487","418,22"
6338,REIMERSWAAL,M,80 t/m 84 jaar,"981,3174334368236","212,58"
6339,RENKUM,M,80 t/m 84 jaar,"807,548752663436","530,33"
6340,RENSWOUDE,M,80 t/m 84 jaar,"798,6517888770811","28,23"
6341,REUSEL-DE MIERDEN,M,80 t/m 84 jaar,"768,1434042932218","112,27"
6342,RHEDEN,M,80 t/m 84 jaar,"846,155652754096","674,45"
6343,RHENEN,M,80 t/m 84 jaar,"701,4859847553479","244,02"
6344,RIDDERKERK,M,80 t/m 84 jaar,"835,5479033038376","640,77"
6345,RIJSSEN-HOLTEN,M,80 t/m 84 jaar,"1072,6037453734343","407,97"
6346,RIJSWIJK,M,80 t/m 84 jaar,"800,3866097278517","690,8"
6347,ROERDALEN,M,80 t/m 84 jaar,"962,0387456714121","259,9"
6348,ROERMOND,M,80 t/m 84 jaar,"866,1563635022769","542,39"
6349,ROOSENDAAL,M,80 t/m 84 jaar,"859,4390782938432","859,71"
6350,ROTTERDAM,M,80 t/m 84 jaar,"818,5173128233206","5333,33"
6351,ROZENDAAL,M,80 t/m 84 jaar,"659,8786324786325","35,1"
6352,RUCPHEN,M,80 t/m 84 jaar,"816,622943953701","262,64"
6353,S GRAVENHAGE,M,80 t/m 84 jaar,"837,1485910418535","3636,02"
6354,S HERTOGENBOSCH,M,80 t/m 84 jaar,"839,0942016536827","1338,83"
6355,SCHAGEN,M,80 t/m 84 jaar,"830,4146498748198","527,24"
6356,SCHERPENZEEL,M,80 t/m 84 jaar,"839,663667288489","91,13"
6357,SCHIEDAM,M,80 t/m 84 jaar,"864,4589930151337","687,2"
6358,SCHIERMONNIKOOG,M,80 t/m 84 jaar,"218,99681190223168","9,41"
6359,SCHINNEN,M,80 t/m 84 jaar,"817,3037261246216","191,62"
6360,SCHOUWEN-DUIVELAND,M,80 t/m 84 jaar,"745,596346212584","523,84"
6361,SIMPELVELD,M,80 t/m 84 jaar,"688,0202100784471","150,42"
6362,SINT ANTHONIS,M,80 t/m 84 jaar,"769,7023890015777","177,48"
6363,SINT-MICHIELSGESTEL,M,80 t/m 84 jaar,"815,1130108941112","402,97"
6364,SITTARD-GELEEN,M,80 t/m 84 jaar,"898,6547418887649","1201,42"
6365,SLIEDRECHT,M,80 t/m 84 jaar,"990,1374290648903","283,71"
6366,SLUIS,M,80 t/m 84 jaar,"787,5053751176252","350,69"
6367,SMALLINGERLAND,M,80 t/m 84 jaar,"841,8071326988295","639,87"
6368,SOEST,M,80 t/m 84 jaar,"773,0897338258253","525,22"
6369,SOMEREN,M,80 t/m 84 jaar,"937,1202062054347","207,56"
6370,SON EN BREUGEL,M,80 t/m 84 jaar,"664,1363492787702","284,93"
6371,STADSKANAAL,M,80 t/m 84 jaar,"842,1503508896293","423,21"
6372,STAPHORST,M,80 t/m 84 jaar,"955,725069760611","136,18"
6373,STEDE BROEC,M,80 t/m 84 jaar,"671,1195112057601","197,22"
6374,STEENBERGEN,M,80 t/m 84 jaar,"832,922095472793","251,59"
6375,STEENWIJKERLAND,M,80 t/m 84 jaar,"947,0065818502721","543,92"
6376,STEIN,M,80 t/m 84 jaar,"909,9101576713159","329,8"
6377,STICHTSE VECHT,M,80 t/m 84 jaar,"768,6201645194257","596,89"
6378,STRIJEN,M,80 t/m 84 jaar,"847,5141085934159","93,56"
6379,SUDWEST-FRYSLAN,M,80 t/m 84 jaar,"861,3877168647261","966,04"
6380,TEN BOER,M,80 t/m 84 jaar,"951,3957852193995","69,28"
6381,TERNEUZEN,M,80 t/m 84 jaar,"784,6444842518019","708,97"
6382,TERSCHELLING,M,80 t/m 84 jaar,"677,0010785547366","55,63"
6383,TEXEL,M,80 t/m 84 jaar,"813,4492102492103","142,45"
6384,TEYLINGEN,M,80 t/m 84 jaar,"744,4090976222125","406,26"
6385,THOLEN,M,80 t/m 84 jaar,"984,5674737099537","204,45"
6386,TIEL,M,80 t/m 84 jaar,"879,9456968529224","311,4"
6387,TILBURG,M,80 t/m 84 jaar,"976,5547904969554","1770,38"
6388,TUBBERGEN,M,80 t/m 84 jaar,"1035,5870589915726","210,03"
6389,TWENTERAND,M,80 t/m 84 jaar,"981,4697100299969","290,03"
6390,TYNAARLO,M,80 t/m 84 jaar,"945,284175607298","476,29"
6391,TYTSJERKSTERADIEL,M,80 t/m 84 jaar,"770,6115845918712","386,03"
6392,UDEN,M,80 t/m 84 jaar,"902,76156635851","477,03"
6393,UITGEEST,M,80 t/m 84 jaar,"873,1300476661571","111,19"
6394,UITHOORN,M,80 t/m 84 jaar,"904,5043541136157","318,09"
6395,URK,M,80 t/m 84 jaar,"1257,6520361273965","63,11"
6396,UTRECHT,M,80 t/m 84 jaar,"913,8782457668586","1859,73"
6397,UTRECHTSE HEUVELRUG,M,80 t/m 84 jaar,"749,6308929058043","660,54"
6398,VAALS,M,80 t/m 84 jaar,"1040,7651595097004","123,19"
6399,VALKENBURG AAN DE GEUL,M,80 t/m 84 jaar,"888,6171006384047","278,82"
6400,VALKENSWAARD,M,80 t/m 84 jaar,"738,8658951510242","432,05"
6401,VEENDAM,M,80 t/m 84 jaar,"879,7186233515602","310,9"
6402,VEENENDAAL,M,80 t/m 84 jaar,"950,2742440614641","546,01"
6403,VEERE,M,80 t/m 84 jaar,"702,1659192825111","294,36"
6404,VELDHOVEN,M,80 t/m 84 jaar,"704,5773214034099","567,76"
6405,VELSEN,M,80 t/m 84 jaar,"783,195629912359","751,93"
6406,VENLO,M,80 t/m 84 jaar,"933,2587106178217","1138,84"
6407,VENRAY,M,80 t/m 84 jaar,"882,7937568431167","447,53"
6408,VIANEN,M,80 t/m 84 jaar,"904,9106960604204","195,96"
6409,VLAARDINGEN,M,80 t/m 84 jaar,"765,3376790581685","862,15"
6410,VLIELAND,M,80 t/m 84 jaar,"931,2373290426389","12,43"
6411,VLISSINGEN,M,80 t/m 84 jaar,"915,282521069989","518,51"
6412,VOERENDAAL,M,80 t/m 84 jaar,"785,640628409339","183,32"
6413,VOORSCHOTEN,M,80 t/m 84 jaar,"816,693546097277","352,19"
6414,VOORST,M,80 t/m 84 jaar,"721,9183794525017","337,17"
6415,VUGHT,M,80 t/m 84 jaar,"594,8764381635899","270,31"
6416,WAADHOEKE,M,80 t/m 84 jaar,"865,348994582093","466,97"
6417,WAALRE,M,80 t/m 84 jaar,"546,2815749291063","275,06"
6418,WAALWIJK,M,80 t/m 84 jaar,"1002,5978709736623","544,85"
6419,WADDINXVEEN,M,80 t/m 84 jaar,"919,7217002237137","335,25"
6420,WAGENINGEN,M,80 t/m 84 jaar,"775,7095850793838","338,86"
6421,WASSENAAR,M,80 t/m 84 jaar,"812,8778446703805","400,31"
6422,WATERLAND,M,80 t/m 84 jaar,"987,2147708361443","222,33"
6423,WEERT,M,80 t/m 84 jaar,"884,5034830987892","641,67"
6424,WEESP,M,80 t/m 84 jaar,"607,9491937151126","193,48"
6425,WERKENDAM,M,80 t/m 84 jaar,"718,7500790263947","253,08"
6426,WEST MAAS EN WAAL,M,80 t/m 84 jaar,"742,7309986320109","182,75"
6427,WESTERVELD,M,80 t/m 84 jaar,"758,1827423602181","326,58"
6428,WESTERVOORT,M,80 t/m 84 jaar,"787,6202108511185","116,67"
6429,WESTERWOLDE,M,80 t/m 84 jaar,"933,9423021830058","349,06"
6430,WESTLAND,M,80 t/m 84 jaar,"786,7065791311636","1073,85"
6431,WESTSTELLINGWERF,M,80 t/m 84 jaar,"903,4710380126085","320,42"
6432,WESTVOORNE,M,80 t/m 84 jaar,"853,5912092343365","198,39"
6433,WIERDEN,M,80 t/m 84 jaar,"996,8334446321248","254,57"
6434,WIJCHEN,M,80 t/m 84 jaar,"1040,6165619551077","361,31"
6435,WIJDEMEREN,M,80 t/m 84 jaar,"734,3302282093016","288,77"
6436,WIJK BIJ DUURSTEDE,M,80 t/m 84 jaar,"822,6563814036127","168,85"
6437,WINSUM,M,80 t/m 84 jaar,"922,9685155318701","142,61"
6438,WINTERSWIJK,M,80 t/m 84 jaar,"766,6808377532981","367,65"
6439,WOENSDRECHT,M,80 t/m 84 jaar,"695,6482792486803","244,37"
6440,WOERDEN,M,80 t/m 84 jaar,"991,7287564589925","439,31"
6441,WORMERLAND,M,80 t/m 84 jaar,"716,902241878908","196,71"
6442,WOUDENBERG,M,80 t/m 84 jaar,"672,2662443808746","146,82"
6443,WOUDRICHEM,M,80 t/m 84 jaar,"808,7756210617803","138,07"
6444,ZAANSTAD,M,80 t/m 84 jaar,"858,8624641253334","1480,85"
6445,ZALTBOMMEL,M,80 t/m 84 jaar,"805,077836576524","239,99"
6446,ZANDVOORT,M,80 t/m 84 jaar,"752,6799161230196","214,6"
6447,ZEDERIK,M,80 t/m 84 jaar,"890,4858480527771","140,97"
6448,ZEEWOLDE,M,80 t/m 84 jaar,"1078,8472503759888","152,93"
6449,ZEIST,M,80 t/m 84 jaar,"786,6362217469218","691,96"
6450,ZEVENAAR,M,80 t/m 84 jaar,"805,4160252702762","449,54"
6451,ZOETERMEER,M,80 t/m 84 jaar,"867,6179128406937","960,54"
6452,ZOETERWOUDE,M,80 t/m 84 jaar,"729,9840552995392","108,5"
6453,ZUIDHORN,M,80 t/m 84 jaar,"643,5833747426705","140,87"
6454,ZUIDPLAS,M,80 t/m 84 jaar,"848,2241681260945","359,73"
6455,ZUNDERT,M,80 t/m 84 jaar,"823,7853583089878","290,95"
6456,ZUTPHEN,M,80 t/m 84 jaar,"776,8844529836241","447,61"
6457,ZWARTEWATERLAND,M,80 t/m 84 jaar,"784,6763755980862","167,2"
6458,ZWIJNDRECHT,M,80 t/m 84 jaar,"848,8685425559717","573,95"
6459,ZWOLLE,M,80 t/m 84 jaar,"824,4447849668327","991,94"
6460,AA EN HUNZE,M,85 t/m 89 jaar,"775,6322580645162","153,45"
6461,AALBURG,M,85 t/m 89 jaar,"1125,9313586378148","56,38"
6462,AALSMEER,M,85 t/m 89 jaar,"1356,6439158279964","163,95"
6463,AALTEN,M,85 t/m 89 jaar,"889,5742946309152","157,01"
6464,ACHTKARSPELEN,M,85 t/m 89 jaar,"983,4582251706566","104,01"
6465,ALBLASSERDAM,M,85 t/m 89 jaar,"1016,4969412553423","119,33"
6466,ALBRANDSWAARD,M,85 t/m 89 jaar,"712,0583487472676","118,94"
6467,ALKMAAR,M,85 t/m 89 jaar,"828,5932320441989","550,24"
