,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
3807,ALKMAAR,M,50 t/m 54 jaar,"291,7550342542174","3898,79"
3808,ALMELO,M,50 t/m 54 jaar,"308,4461698740716","2745,21"
3809,ALMERE,M,50 t/m 54 jaar,"311,2733072435392","8008,24"
3810,ALPHEN AAN DEN RIJN,M,50 t/m 54 jaar,"290,7949681385555","4183,74"
3811,ALPHEN-CHAAM,M,50 t/m 54 jaar,"169,67644973121355","437,15"
3812,AMELAND,M,50 t/m 54 jaar,"146,76253697958006","138,59"
3813,AMERSFOORT,M,50 t/m 54 jaar,"286,51424851992505","6030,1"
3814,AMSTELVEEN,M,50 t/m 54 jaar,"323,39428065677834","2948,94"
3815,AMSTERDAM,M,50 t/m 54 jaar,"762,9534105807683","28884,67"
3816,APELDOORN,M,50 t/m 54 jaar,"340,2030569462087","6022,35"
3817,APPINGEDAM,M,50 t/m 54 jaar,"203,61874441990508","425,62"
3818,ARNHEM,M,50 t/m 54 jaar,"416,3177468614612","5507,34"
3819,ASSEN,M,50 t/m 54 jaar,"281,02592144039403","2477,1"
3820,ASTEN,M,50 t/m 54 jaar,"184,07716820256653","696,66"
3821,BAARLE-NASSAU,M,50 t/m 54 jaar,"659,3763406306488","248,95"
3822,BAARN,M,50 t/m 54 jaar,"186,91853589960928","967,42"
3823,BARENDRECHT,M,50 t/m 54 jaar,"298,7198717041649","2120,1"
3824,BARNEVELD,M,50 t/m 54 jaar,"245,33554193859084","1806,57"
3825,BEDUM,M,50 t/m 54 jaar,"216,84349247111007","428,35"
3826,BEEK,M,50 t/m 54 jaar,"212,48406771592633","672,22"
3827,BEEMSTER,M,50 t/m 54 jaar,"125,5824653922215","379,25"
3828,BEESEL,M,50 t/m 54 jaar,"184,73646072359","579,61"
3829,BERG EN DAL,M,50 t/m 54 jaar,"217,81233999849812","1464,83"
3830,BERGEIJK,M,50 t/m 54 jaar,"196,4395337785448","799,62"
3831,BERGEN LB,M,50 t/m 54 jaar,"253,54212339492636","574,74"
3832,BERGEN NH,M,50 t/m 54 jaar,"139,73638423737302","1178,23"
3833,BERGEN OP ZOOM,M,50 t/m 54 jaar,"363,0660531751197","2658,01"
3834,BERKELLAND,M,50 t/m 54 jaar,"234,46211020333473","1858,02"
3835,BERNHEZE,M,50 t/m 54 jaar,"223,52437502548835","1226,05"
3836,BEST,M,50 t/m 54 jaar,"243,3629614942301","1260,85"
3837,BEUNINGEN,M,50 t/m 54 jaar,"216,30740845368834","1132,76"
3838,BEVERWIJK,M,50 t/m 54 jaar,"328,7816834505035","1578,9"
3839,BINNENMAAS,M,50 t/m 54 jaar,"185,46538639272003","1125,28"
3840,BLADEL,M,50 t/m 54 jaar,"264,1590836270426","873,88"
3841,BLARICUM,M,50 t/m 54 jaar,"238,68415879994828","386,65"
3842,BLOEMENDAAL,M,50 t/m 54 jaar,"152,8192124105012","905,04"
3843,BODEGRAVEN-REEUWIJK,M,50 t/m 54 jaar,"179,92775770620338","1300,9"
3844,BOEKEL,M,50 t/m 54 jaar,"105,88119431635613","479,27"
3845,BORGER-ODOORN,M,50 t/m 54 jaar,"158,68958611481975","1078,56"
3846,BORNE,M,50 t/m 54 jaar,"257,32511253941885","830,82"
3847,BORSELE,M,50 t/m 54 jaar,"185,45351896258703","859,06"
3848,BOXMEER,M,50 t/m 54 jaar,"234,29437945600057","1190,81"
3849,BOXTEL,M,50 t/m 54 jaar,"194,30788666943485","1131,91"
3850,BREDA,M,50 t/m 54 jaar,"304,34333734814726","6359,78"
3851,BRIELLE,M,50 t/m 54 jaar,"153,05858432890236","713,16"
3852,BRONCKHORST,M,50 t/m 54 jaar,"187,0860533763428","1643,05"
3853,BRUMMEN,M,50 t/m 54 jaar,"226,4646007020623","911,6"
3854,BRUNSSUM,M,50 t/m 54 jaar,"238,46183045851433","1167,03"
3855,BUNNIK,M,50 t/m 54 jaar,"394,7386064089942","629,74"
3856,BUNSCHOTEN,M,50 t/m 54 jaar,"266,5041282376981","724,28"
3857,BUREN,M,50 t/m 54 jaar,"253,32530468080643","1143,82"
3858,CAPELLE AAN DEN IJSSEL,M,50 t/m 54 jaar,"311,5396934299461","2259,19"
3859,CASTRICUM,M,50 t/m 54 jaar,"149,80589571673963","1443,76"
3860,COEVORDEN,M,50 t/m 54 jaar,"202,57385212694126","1421,76"
3861,CRANENDONCK,M,50 t/m 54 jaar,"211,69956356113929","792,78"
3862,CROMSTRIJEN,M,50 t/m 54 jaar,"193,96986681465037","540,6"
3863,CUIJK,M,50 t/m 54 jaar,"215,37903419927045","1080,14"
3864,CULEMBORG,M,50 t/m 54 jaar,"217,27878803600612","1156,47"
3865,DALFSEN,M,50 t/m 54 jaar,"237,43211354005993","1128,06"
3866,DANTUMADIEL,M,50 t/m 54 jaar,"272,83854024654505","696,83"
3867,DE BILT,M,50 t/m 54 jaar,"239,96686089559927","1553,15"
3868,DE FRYSKE MARREN,M,50 t/m 54 jaar,"197,18519347569801","2010,33"
3869,DE MARNE,M,50 t/m 54 jaar,"226,43726596435172","400,58"
3870,DE RONDE VENEN,M,50 t/m 54 jaar,"261,1172989177155","1814,68"
3871,DE WOLDEN,M,50 t/m 54 jaar,"225,00689694920464","1041,04"
3872,DELFT,M,50 t/m 54 jaar,"274,44642442644647","3188,02"
3873,DELFZIJL,M,50 t/m 54 jaar,"279,89918649242344","1074,36"
3874,DEN HELDER,M,50 t/m 54 jaar,"262,69081359056537","1909,56"
3875,DEURNE,M,50 t/m 54 jaar,"275,58457269448587","1322,59"
3876,DEVENTER,M,50 t/m 54 jaar,"258,92756934165646","3729,36"
3877,DIEMEN,M,50 t/m 54 jaar,"371,238355420378","920,6"
3878,DINKELLAND,M,50 t/m 54 jaar,"164,63677240026158","1100,88"
3879,DOESBURG,M,50 t/m 54 jaar,"242,3020472773322","473,8"
3880,DOETINCHEM,M,50 t/m 54 jaar,"297,26893623407176","2265,63"
3881,DONGEN,M,50 t/m 54 jaar,"213,71491470541778","1012,96"
3882,DONGERADEEL,M,50 t/m 54 jaar,"260,6986144105846","879,77"
3883,DORDRECHT,M,50 t/m 54 jaar,"357,50860627306514","4598,39"
3884,DRECHTERLAND,M,50 t/m 54 jaar,"159,31388678140266","751,29"
3885,DRIMMELEN,M,50 t/m 54 jaar,"162,68259596933225","1130,83"
3886,DRONTEN,M,50 t/m 54 jaar,"315,8348631408246","1578,63"
3887,DRUTEN,M,50 t/m 54 jaar,"395,47248534352156","759,05"
3888,DUIVEN,M,50 t/m 54 jaar,"262,61883990796076","1208,18"
3889,ECHT-SUSTEREN,M,50 t/m 54 jaar,"224,8480285869162","1402,04"
3890,EDAM-VOLENDAM,M,50 t/m 54 jaar,"202,5972073947205","1302,01"
3891,EDE,M,50 t/m 54 jaar,"208,95089172642636","3908,71"
3892,EEMNES,M,50 t/m 54 jaar,"216,38674073532636","410,43"
3893,EEMSMOND,M,50 t/m 54 jaar,"237,58988779725357","716,56"
3894,EERSEL,M,50 t/m 54 jaar,"146,95778036476523","773,1"
3895,EIJSDEN-MARGRATEN,M,50 t/m 54 jaar,"263,9113416320885","1012,2"
3896,EINDHOVEN,M,50 t/m 54 jaar,"465,8069957414473","7580,04"
3897,ELBURG,M,50 t/m 54 jaar,"204,01674510649633","788,29"
3898,EMMEN,M,50 t/m 54 jaar,"297,8373406245092","4202,34"
3899,ENKHUIZEN,M,50 t/m 54 jaar,"238,11514780080387","701,62"
3900,ENSCHEDE,M,50 t/m 54 jaar,"308,5088281049125","5406,03"
3901,EPE,M,50 t/m 54 jaar,"251,23181022627833","1279,84"
3902,ERMELO,M,50 t/m 54 jaar,"190,5719504830918","993,6"
3903,ETTEN-LEUR,M,50 t/m 54 jaar,"274,9952524896612","1617,69"
3904,FERWERDERADIEL,M,50 t/m 54 jaar,"189,58369801434907","335,91"
3905,GEERTRUIDENBERG,M,50 t/m 54 jaar,"217,46235725363036","851,16"
3906,GELDERMALSEN,M,50 t/m 54 jaar,"212,36541150153786","1072,9"
3907,GELDROP-MIERLO,M,50 t/m 54 jaar,"292,59446637625916","1469,2"
3908,GEMERT-BAKEL,M,50 t/m 54 jaar,"303,9930687308694","1185,93"
3909,GENNEP,M,50 t/m 54 jaar,"218,41508189681616","652,04"
3910,GIESSENLANDEN,M,50 t/m 54 jaar,"475,4042441432924","571,14"
3911,GILZE EN RIJEN,M,50 t/m 54 jaar,"217,59325453433868","981,4"
3912,GOEREE-OVERFLAKKEE,M,50 t/m 54 jaar,"233,4063895801014","1920,94"
3913,GOES,M,50 t/m 54 jaar,"280,94467104472545","1414,63"
3914,GOIRLE,M,50 t/m 54 jaar,"165,8217929549668","836,05"
3915,GOOISE MEREN,M,50 t/m 54 jaar,"286,6348510058993","2247,74"
3916,GORINCHEM,M,50 t/m 54 jaar,"225,97819689479712","1379,62"
3917,GOUDA,M,50 t/m 54 jaar,"268,5149824162579","2621,74"
3918,GRAVE,M,50 t/m 54 jaar,"239,62270611827915","528,58"
3919,GRONINGEN,M,50 t/m 54 jaar,"416,92795566723186","5579,62"
3920,GROOTEGAST,M,50 t/m 54 jaar,"276,83329100818503","511,91"
3921,GULPEN-WITTEM,M,50 t/m 54 jaar,"277,78168576556675","579,44"
3922,HAAKSBERGEN,M,50 t/m 54 jaar,"228,21521009904527","1007,62"
3923,HAAREN,M,50 t/m 54 jaar,"251,71360296407","642,36"
3924,HAARLEM,M,50 t/m 54 jaar,"299,0846335772448","5670,09"
3925,HAARLEMMERLIEDE CA,M,50 t/m 54 jaar,"320,6166394779772","239,07"
3926,HAARLEMMERMEER,M,50 t/m 54 jaar,"258,3291954863412","6127,18"
3927,HALDERBERGE,M,50 t/m 54 jaar,"201,6515755309971","1217,05"
3928,HARDENBERG,M,50 t/m 54 jaar,"214,66235109785148","2329,55"
3929,HARDERWIJK,M,50 t/m 54 jaar,"383,4081644190122","1592,03"
3930,HARDINXVELD-GIESSENDAM,M,50 t/m 54 jaar,"201,10026748184944","654,25"
3931,HAREN,M,50 t/m 54 jaar,"176,07923444976078","679,25"
3932,HARLINGEN,M,50 t/m 54 jaar,"401,48316522233273","563,12"
3933,HATTEM,M,50 t/m 54 jaar,"123,46416731560797","449,45"
3934,HEEMSKERK,M,50 t/m 54 jaar,"329,00365064014295","1561,37"
3935,HEEMSTEDE,M,50 t/m 54 jaar,"247,40518915723695","947,36"
3936,HEERDE,M,50 t/m 54 jaar,"216,56707852077727","695,23"
3937,HEERENVEEN,M,50 t/m 54 jaar,"206,68646271371028","1919,07"
3938,HEERHUGOWAARD,M,50 t/m 54 jaar,"244,27290755644364","1991,81"
3939,HEERLEN,M,50 t/m 54 jaar,"466,3921514889389","3502,83"
3940,HEEZE-LEENDE,M,50 t/m 54 jaar,"206,64063051044974","652,17"
3941,HEILOO,M,50 t/m 54 jaar,"158,92812844016697","917,47"
3942,HELLENDOORN,M,50 t/m 54 jaar,"209,71512546327236","1316,72"
3943,HELLEVOETSLUIS,M,50 t/m 54 jaar,"428,8572372945867","1497,59"
3944,HELMOND,M,50 t/m 54 jaar,"255,42590548283655","3614,37"
3945,HENDRIK-IDO-AMBACHT,M,50 t/m 54 jaar,"208,86579121242156","1089,72"
3946,HENGELO,M,50 t/m 54 jaar,"296,4681435528071","3043,34"
3947,HEUMEN,M,50 t/m 54 jaar,"325,1693983680257","709,57"
3948,HEUSDEN,M,50 t/m 54 jaar,"298,5938685422688","1771,52"
3949,HILLEGOM,M,50 t/m 54 jaar,"284,51385449106203","815,62"
3950,HILVARENBEEK,M,50 t/m 54 jaar,"191,71602894930862","664,61"
3951,HILVERSUM,M,50 t/m 54 jaar,"267,2716956878504","3205,13"
3952,HOF VAN TWENTE,M,50 t/m 54 jaar,"185,17450220251735","1400,67"
3953,HOLLANDS KROON,M,50 t/m 54 jaar,"255,92861708587685","1877,34"
3954,HOOGEVEEN,M,50 t/m 54 jaar,"266,04456072996925","1901,45"
3955,HOORN,M,50 t/m 54 jaar,"325,25271947446424","2543,69"
3956,HORST AAN DE MAAS,M,50 t/m 54 jaar,"161,7169082522024","1706,09"
3957,HOUTEN,M,50 t/m 54 jaar,"179,86687242029274","1872,79"
3958,HUIZEN,M,50 t/m 54 jaar,"206,04914600411138","1576,12"
3959,HULST,M,50 t/m 54 jaar,"274,2387064113636","1007,43"
3960,IJSSELSTEIN,M,50 t/m 54 jaar,"288,71500642149107","1409,33"
3961,KAAG EN BRAASSEM,M,50 t/m 54 jaar,"224,23274350097796","1089,01"
3962,KAMPEN,M,50 t/m 54 jaar,"357,0432497846778","1834,46"
3963,KAPELLE,M,50 t/m 54 jaar,"226,84906575513313","432,97"
3964,KATWIJK,M,50 t/m 54 jaar,"243,60544740587173","2276,68"
3965,KERKRADE,M,50 t/m 54 jaar,"398,69092361512816","1815,15"
3966,KOGGENLAND,M,50 t/m 54 jaar,"153,73559647789747","894,92"
3967,KOLLUMERLAND CA,M,50 t/m 54 jaar,"225,2123911641406","496,16"
3968,KORENDIJK,M,50 t/m 54 jaar,"246,51477814625645","413,11"
3969,KRIMPEN AAN DEN IJSSEL,M,50 t/m 54 jaar,"266,20814295549854","958,62"
3970,KRIMPENERWAARD,M,50 t/m 54 jaar,"228,35239211497654","2115,91"
3971,LAARBEEK,M,50 t/m 54 jaar,"199,822452133182","828,34"
3972,LANDERD,M,50 t/m 54 jaar,"253,07063129280627","658,49"
3973,LANDGRAAF,M,50 t/m 54 jaar,"322,8696067098578","1487,96"
3974,LANDSMEER,M,50 t/m 54 jaar,"356,6964323999828","466,42"
3975,LANGEDIJK,M,50 t/m 54 jaar,"224,6485221151804","1035,94"
3976,LANSINGERLAND,M,50 t/m 54 jaar,"210,44469675664558","2382,41"
3977,LAREN,M,50 t/m 54 jaar,"533,7412680247196","436,9"
3978,LEEK,M,50 t/m 54 jaar,"247,1868649511426","770,61"
3979,LEERDAM,M,50 t/m 54 jaar,"278,3064735852655","734,06"
3980,LEEUWARDEN,M,50 t/m 54 jaar,"293,7100914188319","4130,44"
3981,LEIDEN,M,50 t/m 54 jaar,"297,08546708023056","3981,65"
3982,LEIDERDORP,M,50 t/m 54 jaar,"165,1228970278626","1054,46"
3983,LEIDSCHENDAM-VOORBURG,M,50 t/m 54 jaar,"268,70467666126086","2423,31"
3984,LELYSTAD,M,50 t/m 54 jaar,"310,51282326708105","2699,78"
3985,LEUDAL,M,50 t/m 54 jaar,"212,22719945973154","1569,59"
3986,LEUSDEN,M,50 t/m 54 jaar,"243,17016356558696","1120,04"
3987,LINGEWAAL,M,50 t/m 54 jaar,"179,21684633812458","467,52"
3988,LINGEWAARD,M,50 t/m 54 jaar,"238,58527798293932","1773,67"
3989,LISSE,M,50 t/m 54 jaar,"356,49799567580203","855,65"
3990,LOCHEM,M,50 t/m 54 jaar,"238,27169182868107","1381,05"
3991,LOON OP ZAND,M,50 t/m 54 jaar,"200,1756203646908","896,65"
3992,LOPIK,M,50 t/m 54 jaar,"278,56921101211975","622,95"
3993,LOPPERSUM,M,50 t/m 54 jaar,"167,90603150211297","390,45"
3994,LOSSER,M,50 t/m 54 jaar,"223,38813610709457","857,56"
3995,MAASDRIEL,M,50 t/m 54 jaar,"231,64622781504124","1010,82"
3996,MAASGOUW,M,50 t/m 54 jaar,"246,09544792894135","1009,87"
3997,MAASSLUIS,M,50 t/m 54 jaar,"253,0147850641037","1140,34"
3998,MAASTRICHT,M,50 t/m 54 jaar,"396,56024088712496","3925,49"
3999,MARUM,M,50 t/m 54 jaar,"238,450430801788","463,09"
4000,MEDEMBLIK,M,50 t/m 54 jaar,"236,64624438539144","1700,92"
4001,MEERSSEN,M,50 t/m 54 jaar,"210,21630404427634","787,78"
4002,MEIERIJSTAD,M,50 t/m 54 jaar,"226,65580489870013","3117,97"
4003,MEPPEL,M,50 t/m 54 jaar,"207,41953632350896","1221,11"
4004,MIDDELBURG,M,50 t/m 54 jaar,"299,4181644567464","1654,66"
4005,MIDDEN-DELFLAND,M,50 t/m 54 jaar,"138,57638196096488","781,86"
4006,MIDDEN-DRENTHE,M,50 t/m 54 jaar,"228,7182927099245","1355,13"
4007,MIDDEN-GRONINGEN,M,50 t/m 54 jaar,"268,19976451647784","2496,99"
4008,MILL EN SINT HUBERT,M,50 t/m 54 jaar,"154,41073039719677","476,59"
4009,MOERDIJK,M,50 t/m 54 jaar,"259,1093508878167","1535,79"
4010,MOLENWAARD,M,50 t/m 54 jaar,"152,3638877806391","1102,84"
4011,MONTFERLAND,M,50 t/m 54 jaar,"383,3840390816583","1553,67"
4012,MONTFOORT,M,50 t/m 54 jaar,"236,2951349332337","535,45"
4013,MOOK EN MIDDELAAR,M,50 t/m 54 jaar,"155,66486266294228","343,68"
4014,NEDER-BETUWE,M,50 t/m 54 jaar,"259,45036912265925","759,91"
4015,NEDERWEERT,M,50 t/m 54 jaar,"137,37414434886867","717,29"
4016,NEERIJNEN,M,50 t/m 54 jaar,"173,0751723597618","510,56"
4017,NIEUWEGEIN,M,50 t/m 54 jaar,"291,97012377679533","2214,47"
4018,NIEUWKOOP,M,50 t/m 54 jaar,"224,17605796062568","1171,83"
4019,NIJKERK,M,50 t/m 54 jaar,"351,37706964025887","1594,48"
4020,NIJMEGEN,M,50 t/m 54 jaar,"337,50232130569225","5623,99"
4021,NISSEWAARD,M,50 t/m 54 jaar,"299,06198310936765","3084,55"
4022,NOORD-BEVELAND,M,50 t/m 54 jaar,"269,8123889488904","287,03"
4023,NOORDENVELD,M,50 t/m 54 jaar,"208,04899891037866","1174,72"
4024,NOORDOOSTPOLDER,M,50 t/m 54 jaar,"218,06127914121097","1725,22"
4025,NOORDWIJK,M,50 t/m 54 jaar,"241,61017650588698","966,54"
4026,NOORDWIJKERHOUT,M,50 t/m 54 jaar,"193,59423139446673","645,91"
4027,NUENEN CA,M,50 t/m 54 jaar,"141,9514688889667","856,77"
4028,NUNSPEET,M,50 t/m 54 jaar,"200,88663997549202","946,63"
4029,NUTH,M,50 t/m 54 jaar,"223,4254647887324","621,25"
4030,OEGSTGEEST,M,50 t/m 54 jaar,"257,34205450733754","834,75"
4031,OIRSCHOT,M,50 t/m 54 jaar,"149,696631936031","784,13"
4032,OISTERWIJK,M,50 t/m 54 jaar,"228,59886045683473","982,85"
4033,OLDAMBT,M,50 t/m 54 jaar,"310,9545925208087","1506,58"
4034,OLDEBROEK,M,50 t/m 54 jaar,"216,75186970443065","865,11"
4035,OLDENZAAL,M,50 t/m 54 jaar,"219,09674155767212","1097,15"
4036,OLST-WIJHE,M,50 t/m 54 jaar,"163,1228852542806","782,6"
4037,OMMEN,M,50 t/m 54 jaar,"224,91191555786813","672,65"
4038,ONDERBANKEN,M,50 t/m 54 jaar,"235,3232334847352","347,86"
4039,OOST GELRE,M,50 t/m 54 jaar,"211,65582783891026","1333,17"
4040,OOSTERHOUT,M,50 t/m 54 jaar,"311,390163480056","2092,61"
4041,OOSTSTELLINGWERF,M,50 t/m 54 jaar,"245,82080902334732","1026,67"
4042,OOSTZAAN,M,50 t/m 54 jaar,"154,4546783625731","430,92"
4043,OPMEER,M,50 t/m 54 jaar,"179,79508799238982","462,54"
4044,OPSTERLAND,M,50 t/m 54 jaar,"165,3811044855178","1246,01"
4045,OSS,M,50 t/m 54 jaar,"313,3888939217996","3642,69"
4046,OUD-BEIJERLAND,M,50 t/m 54 jaar,"180,02765614474066","831,28"
4047,OUDE IJSSELSTREEK,M,50 t/m 54 jaar,"209,93376356029918","1656,49"
4048,OUDER-AMSTEL,M,50 t/m 54 jaar,"303,76288880665334","513,43"
4049,OUDEWATER,M,50 t/m 54 jaar,"149,08704417731408","396,81"
4050,OVERBETUWE,M,50 t/m 54 jaar,"190,53334738395066","1897,9"
4051,PAPENDRECHT,M,50 t/m 54 jaar,"211,99027878468334","1213,84"
4052,PEEL EN MAAS,M,50 t/m 54 jaar,"216,77024012815735","1797,79"
4053,PEKELA,M,50 t/m 54 jaar,"294,1294203502919","479,6"
4054,PIJNACKER-NOOTDORP,M,50 t/m 54 jaar,"258,94390375093667","2175,19"
4055,PURMEREND,M,50 t/m 54 jaar,"297,8235573057984","3184,32"
4056,PUTTEN,M,50 t/m 54 jaar,"176,1424369566158","924,76"
4057,RAALTE,M,50 t/m 54 jaar,"318,6575860409597","1600,11"
4058,REIMERSWAAL,M,50 t/m 54 jaar,"332,04592425696444","719,01"
4059,RENKUM,M,50 t/m 54 jaar,"312,3971942946881","1235,34"
4060,RENSWOUDE,M,50 t/m 54 jaar,"229,66538695917123","164,1"
4061,REUSEL-DE MIERDEN,M,50 t/m 54 jaar,"225,00321773328565","475,49"
4062,RHEDEN,M,50 t/m 54 jaar,"246,30887463411594","1605,7"
4063,RHENEN,M,50 t/m 54 jaar,"258,7792694305569","718,07"
4064,RIDDERKERK,M,50 t/m 54 jaar,"254,7210500578462","1676,86"
4065,RIJSSEN-HOLTEN,M,50 t/m 54 jaar,"215,7933380637023","1268,4"
4066,RIJSWIJK,M,50 t/m 54 jaar,"350,2615495064314","1671,5"
4067,ROERDALEN,M,50 t/m 54 jaar,"288,3000119374478","837,7"
4068,ROERMOND,M,50 t/m 54 jaar,"392,0654115225425","2254,19"
4069,ROOSENDAAL,M,50 t/m 54 jaar,"437,67799784962233","2957,62"
4070,ROTTERDAM,M,50 t/m 54 jaar,"467,54738024426496","20984,59"
4071,ROZENDAAL,M,50 t/m 54 jaar,"142,95781677668654","62,11"
4072,RUCPHEN,M,50 t/m 54 jaar,"277,24575489961103","1084,78"
4073,S GRAVENHAGE,M,50 t/m 54 jaar,"439,07154676064334","18293,91"
4074,S HERTOGENBOSCH,M,50 t/m 54 jaar,"306,82746312715767","5636,94"
4075,SCHAGEN,M,50 t/m 54 jaar,"338,49181746562266","1675,52"
4076,SCHERPENZEEL,M,50 t/m 54 jaar,"154,70702782259207","353,31"
4077,SCHIEDAM,M,50 t/m 54 jaar,"314,1022210098136","2895,98"
4078,SCHIERMONNIKOOG,M,50 t/m 54 jaar,"186,04525","40,0"
4079,SCHINNEN,M,50 t/m 54 jaar,"247,81218513853904","508,16"
4080,SCHOUWEN-DUIVELAND,M,50 t/m 54 jaar,"248,15715498462325","1248,64"
4081,SIMPELVELD,M,50 t/m 54 jaar,"320,5143120960295","389,88"
4082,SINT ANTHONIS,M,50 t/m 54 jaar,"150,79718280394687","573,62"
4083,SINT-MICHIELSGESTEL,M,50 t/m 54 jaar,"206,82248955255199","1143,82"
4084,SITTARD-GELEEN,M,50 t/m 54 jaar,"308,39928450173227","3893,79"
4085,SLIEDRECHT,M,50 t/m 54 jaar,"288,4759669238418","794,53"
4086,SLUIS,M,50 t/m 54 jaar,"254,51873844403354","843,72"
4087,SMALLINGERLAND,M,50 t/m 54 jaar,"247,2724553432853","2126,22"
4088,SOEST,M,50 t/m 54 jaar,"235,16087749300655","1765,94"
4089,SOMEREN,M,50 t/m 54 jaar,"181,5644948311345","840,61"
4090,SON EN BREUGEL,M,50 t/m 54 jaar,"367,122434385698","657,25"
4091,STADSKANAAL,M,50 t/m 54 jaar,"270,53229150447845","1220,29"
4092,STAPHORST,M,50 t/m 54 jaar,"202,58058565828918","563,81"
4093,STEDE BROEC,M,50 t/m 54 jaar,"206,21909556440642","808,46"
4094,STEENBERGEN,M,50 t/m 54 jaar,"216,5098370040071","995,73"
4095,STEENWIJKERLAND,M,50 t/m 54 jaar,"279,4898007019906","1663,84"
4096,STEIN,M,50 t/m 54 jaar,"252,98335080599122","963,41"
4097,STICHTSE VECHT,M,50 t/m 54 jaar,"273,80211754383885","2530,29"
4098,STRIJEN,M,50 t/m 54 jaar,"210,7370003586108","362,51"
4099,SUDWEST-FRYSLAN,M,50 t/m 54 jaar,"234,08980105737453","3431,14"
4100,TEN BOER,M,50 t/m 54 jaar,"236,28032154113106","282,39"
4101,TERNEUZEN,M,50 t/m 54 jaar,"305,5730496020842","1965,24"
4102,TERSCHELLING,M,50 t/m 54 jaar,"129,08604794099568","178,97"
4103,TEXEL,M,50 t/m 54 jaar,"132,06386230347488","523,47"
4104,TEYLINGEN,M,50 t/m 54 jaar,"253,43568552659463","1462,89"
4105,THOLEN,M,50 t/m 54 jaar,"233,38026123279826","943,22"
4106,TIEL,M,50 t/m 54 jaar,"238,7200473078715","1674,14"
4107,TILBURG,M,50 t/m 54 jaar,"319,47912739832","7342,64"
4108,TUBBERGEN,M,50 t/m 54 jaar,"179,1386876864082","891,86"
4109,TWENTERAND,M,50 t/m 54 jaar,"224,06907467262002","1200,44"
4110,TYNAARLO,M,50 t/m 54 jaar,"224,84994900954916","1294,36"
4111,TYTSJERKSTERADIEL,M,50 t/m 54 jaar,"153,5259702886885","1198,87"
4112,UDEN,M,50 t/m 54 jaar,"238,98407589139677","1528,5"
4113,UITGEEST,M,50 t/m 54 jaar,"106,18994959877976","603,16"
4114,UITHOORN,M,50 t/m 54 jaar,"566,3599570602278","1248,26"
4115,URK,M,50 t/m 54 jaar,"205,1624684691086","562,94"
4116,UTRECHT,M,50 t/m 54 jaar,"444,6897792307266","9739,58"
4117,UTRECHTSE HEUVELRUG,M,50 t/m 54 jaar,"258,6792934512982","1935,04"
4118,VAALS,M,50 t/m 54 jaar,"265,3387438249823","269,23"
4119,VALKENBURG AAN DE GEUL,M,50 t/m 54 jaar,"181,4852494893493","685,4"
4120,VALKENSWAARD,M,50 t/m 54 jaar,"297,2053375684027","1158,58"
4121,VEENDAM,M,50 t/m 54 jaar,"440,9574400620079","1135,34"
4122,VEENENDAAL,M,50 t/m 54 jaar,"255,815424919262","2213,95"
4123,VEERE,M,50 t/m 54 jaar,"196,27878535875453","817,69"
4124,VELDHOVEN,M,50 t/m 54 jaar,"221,50918813118656","1696,21"
4125,VELSEN,M,50 t/m 54 jaar,"245,1067854893173","2905,17"
4126,VENLO,M,50 t/m 54 jaar,"328,1825002984703","3852,98"
4127,VENRAY,M,50 t/m 54 jaar,"255,29279479624174","1798,7"
4128,VIANEN,M,50 t/m 54 jaar,"174,59796575361474","720,66"
4129,VLAARDINGEN,M,50 t/m 54 jaar,"255,1732198185403","2520,67"
4130,VLIELAND,M,50 t/m 54 jaar,"202,2521739130435","57,5"
4131,VLISSINGEN,M,50 t/m 54 jaar,"304,11260410957976","1478,01"
4132,VOERENDAAL,M,50 t/m 54 jaar,"320,6450985892914","499,04"
4133,VOORSCHOTEN,M,50 t/m 54 jaar,"161,07419765210017","896,12"
4134,VOORST,M,50 t/m 54 jaar,"172,8812938480169","999,19"
4135,VUGHT,M,50 t/m 54 jaar,"164,42133624750346","1061,48"
4136,WAADHOEKE,M,50 t/m 54 jaar,"201,36841492164746","1802,75"
4137,WAALRE,M,50 t/m 54 jaar,"343,82634922085634","656,49"
4138,WAALWIJK,M,50 t/m 54 jaar,"266,29703104646114","1842,4"
4139,WADDINXVEEN,M,50 t/m 54 jaar,"266,3490116096643","956,1"
4140,WAGENINGEN,M,50 t/m 54 jaar,"320,2485564350527","1139,54"
4141,WASSENAAR,M,50 t/m 54 jaar,"204,79181272841572","938,53"
4142,WATERLAND,M,50 t/m 54 jaar,"201,18468604125883","664,1"
4143,WEERT,M,50 t/m 54 jaar,"265,6636629917416","1966,48"
4144,WEESP,M,50 t/m 54 jaar,"338,9276705276705","738,15"
4145,WERKENDAM,M,50 t/m 54 jaar,"248,34041208705833","965,33"
4146,WEST MAAS EN WAAL,M,50 t/m 54 jaar,"178,09884050121858","812,42"
4147,WESTERVELD,M,50 t/m 54 jaar,"233,93658790351284","730,46"
4148,WESTERVOORT,M,50 t/m 54 jaar,"179,5467562373392","577,57"
4149,WESTERWOLDE,M,50 t/m 54 jaar,"295,2772637210224","1009,4"
4150,WESTLAND,M,50 t/m 54 jaar,"194,29155915589044","3972,47"
